CountryShortName,Year,IndicatorName,Value
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",22.3422921410222
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",23.0496287814029
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",20.3419456955913
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",0.0
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",0.0
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",0.0
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",66.8981780461144
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",64.4141271953598
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",62.0267210636436
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP",66.8981780461144
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP",64.4141271953598
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP",62.0267210636436
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",44.5558859050922
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",41.3644984139568
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",41.6847753680523
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",0.450423685418832
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",0.421698291655513
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",0.405157931349925
Austria,2021.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",0.0
Austria,2022.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",0.0
Austria,2023.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",0.0
Austria,2021.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",0.0
Austria,2022.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",0.0
Austria,2023.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",0.0
Austria,2021.0,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",61.8421448169699
Austria,2022.0,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",60.2248832821814
Austria,2023.0,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",58.2741559463511
Austria,2021.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",4.90912677323239
Austria,2022.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",5.63796954580744
Austria,2023.0,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",4.96063118798258
