Time,Time Code,Country Name,Country Code,Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]",Arms exports (SIPRI trend indicator values) [MS.MIL.XPRT.KD],Arms imports (SIPRI trend indicator values) [MS.MIL.MPRT.KD],Battle-related deaths (number of people) [VC.BTL.DETH],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]","Central government debt, total (current LCU) [GC.DOD.TOTL.CN]",Compensation of employees (% of expense) [GC.XPN.COMP.ZS],Compensation of employees (current LCU) [GC.XPN.COMP.CN],Control of Corruption: Estimate [CC.EST],Control of Corruption: Number of Sources [CC.NO.SRC],Control of Corruption: Percentile Rank [CC.PER.RNK],"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval [CC.PER.RNK.LOWER]","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval [CC.PER.RNK.UPPER]",Control of Corruption: Standard Error [CC.STD.ERR],CPIA building human resources rating (1=low to 6=high) [IQ.CPA.HRES.XQ],CPIA business regulatory environment rating (1=low to 6=high) [IQ.CPA.BREG.XQ],CPIA debt policy rating (1=low to 6=high) [IQ.CPA.DEBT.XQ],CPIA economic management cluster average (1=low to 6=high) [IQ.CPA.ECON.XQ],CPIA efficiency of revenue mobilization rating (1=low to 6=high) [IQ.CPA.REVN.XQ],CPIA equity of public resource use rating (1=low to 6=high) [IQ.CPA.PRES.XQ],CPIA financial sector rating (1=low to 6=high) [IQ.CPA.FINS.XQ],CPIA fiscal policy rating (1=low to 6=high) [IQ.CPA.FISP.XQ],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],CPIA macroeconomic management rating (1=low to 6=high) [IQ.CPA.MACR.XQ],CPIA policies for social inclusion/equity cluster average (1=low to 6=high) [IQ.CPA.SOCI.XQ],CPIA policy and institutions for environmental sustainability rating (1=low to 6=high) [IQ.CPA.ENVR.XQ],CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],CPIA public sector management and institutions cluster average (1=low to 6=high) [IQ.CPA.PUBS.XQ],CPIA quality of budgetary and financial management rating (1=low to 6=high) [IQ.CPA.FINQ.XQ],CPIA quality of public administration rating (1=low to 6=high) [IQ.CPA.PADM.XQ],CPIA social protection rating (1=low to 6=high) [IQ.CPA.PROT.XQ],CPIA structural policies cluster average (1=low to 6=high) [IQ.CPA.STRC.XQ],CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]",Customs and other import duties (% of tax revenue) [GC.TAX.IMPT.ZS],Customs and other import duties (current LCU) [GC.TAX.IMPT.CN],Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Expense (current LCU) [GC.XPN.TOTL.CN],Goods and services expense (% of expense) [GC.XPN.GSRV.ZS],Goods and services expense (current LCU) [GC.XPN.GSRV.CN],Government Effectiveness: Estimate [GE.EST],Government Effectiveness: Number of Sources [GE.NO.SRC],Government Effectiveness: Percentile Rank [GE.PER.RNK],"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval [GE.PER.RNK.LOWER]","Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval [GE.PER.RNK.UPPER]",Government Effectiveness: Standard Error [GE.STD.ERR],Grants and other revenue (% of revenue) [GC.REV.GOTR.ZS],Grants and other revenue (current LCU) [GC.REV.GOTR.CN],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],"Human capital index (HCI), female (scale 0-1) [HD.HCI.OVRL.FE]","Human capital index (HCI), female, lower bound (scale 0-1) [HD.HCI.OVRL.LB.FE]","Human capital index (HCI), female, upper bound (scale 0-1) [HD.HCI.OVRL.UB.FE]","Human capital index (HCI), lower bound (scale 0-1) [HD.HCI.OVRL.LB]","Human capital index (HCI), male (scale 0-1) [HD.HCI.OVRL.MA]","Human capital index (HCI), male, lower bound (scale 0-1) [HD.HCI.OVRL.LB.MA]","Human capital index (HCI), male, upper bound (scale 0-1) [HD.HCI.OVRL.UB.MA]","Human capital index (HCI), upper bound (scale 0-1) [HD.HCI.OVRL.UB]",IDA resource allocation index (1=low to 6=high) [IQ.CPA.IRAI.XQ],"Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Intentional homicides, female (per 100,000 female) [VC.IHR.PSRC.FE.P5]","Intentional homicides, male (per 100,000 male) [VC.IHR.PSRC.MA.P5]",Interest payments (% of expense) [GC.XPN.INTP.ZS],Interest payments (% of revenue) [GC.XPN.INTP.RV.ZS],Interest payments (current LCU) [GC.XPN.INTP.CN],"Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]","Internally displaced persons, total displaced by conflict and violence (number of people) [VC.IDP.TOCV]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],Military expenditure (current LCU) [MS.MIL.XPND.CN],Military expenditure (current USD) [MS.MIL.XPND.CD],Net acquisition of financial assets (% of GDP) [GC.AST.TOTL.GD.ZS],Net acquisition of financial assets (current LCU) [GC.AST.TOTL.CN],"Net incurrence of liabilities, total (% of GDP) [GC.LBL.TOTL.GD.ZS]","Net incurrence of liabilities, total (current LCU) [GC.LBL.TOTL.CN]",Net investment in nonfinancial assets (% of GDP) [GC.NFN.TOTL.GD.ZS],Net investment in nonfinancial assets (current LCU) [GC.NFN.TOTL.CN],Net lending (+) / net borrowing (-) (% of GDP) [GC.NLD.TOTL.GD.ZS],Net lending (+) / net borrowing (-) (current LCU) [GC.NLD.TOTL.CN],Other expense (% of expense) [GC.XPN.OTHR.ZS],Other expense (current LCU) [GC.XPN.OTHR.CN],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],Other taxes (current LCU) [GC.TAX.OTHR.CN],Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Political Stability and Absence of Violence/Terrorism: Number of Sources [PV.NO.SRC],Political Stability and Absence of Violence/Terrorism: Percentile Rank [PV.PER.RNK],"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval [PV.PER.RNK.LOWER]","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval [PV.PER.RNK.UPPER]",Political Stability and Absence of Violence/Terrorism: Standard Error [PV.STD.ERR],Primary government expenditures as a proportion of original approved budget (%) [GF.XPD.BUDG.ZS],Regulatory Quality: Estimate [RQ.EST],Regulatory Quality: Number of Sources [RQ.NO.SRC],Regulatory Quality: Percentile Rank [RQ.PER.RNK],"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval [RQ.PER.RNK.LOWER]","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval [RQ.PER.RNK.UPPER]",Regulatory Quality: Standard Error [RQ.STD.ERR],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","Revenue, excluding grants (current LCU) [GC.REV.XGRT.CN]",Rule of Law: Estimate [RL.EST],Rule of Law: Number of Sources [RL.NO.SRC],Rule of Law: Percentile Rank [RL.PER.RNK],"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval [RL.PER.RNK.LOWER]","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval [RL.PER.RNK.UPPER]",Rule of Law: Standard Error [RL.STD.ERR],Social contributions (% of revenue) [GC.REV.SOCL.ZS],Social contributions (current LCU) [GC.REV.SOCL.CN],Statistical performance indicators (SPI): Overall score (scale 0-100) [IQ.SPI.OVRL],Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) [IQ.SPI.PIL1],Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) [IQ.SPI.PIL2],Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) [IQ.SPI.PIL3],Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) [IQ.SPI.PIL4],Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) [IQ.SPI.PIL5],Subsidies and other transfers (% of expense) [GC.XPN.TRFT.ZS],Subsidies and other transfers (current LCU) [GC.XPN.TRFT.CN],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Tax revenue (current LCU) [GC.TAX.TOTL.CN],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on exports (current LCU) [GC.TAX.EXPT.CN],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],Taxes on goods and services (current LCU) [GC.TAX.GSRV.CN],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]","Taxes on income, profits and capital gains (current LCU) [GC.TAX.YPKG.CN]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS],Taxes on international trade (current LCU) [GC.TAX.INTT.CN],Voice and Accountability: Estimate [VA.EST],Voice and Accountability: Number of Sources [VA.NO.SRC],Voice and Accountability: Percentile Rank [VA.PER.RNK],"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval [VA.PER.RNK.LOWER]","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval [VA.PER.RNK.UPPER]",Voice and Accountability: Standard Error [VA.STD.ERR]
2021,YR2021,Afghanistan,AFG,..,..,..,65000000,35787,..,..,..,..,-1.152265787,8,12.38095284,4.761904716,20.95238113,0.1827973574,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.670587897,6,5.238095284,0.9523809552,11.4285717,0.2998944819,..,..,..,..,..,..,..,..,..,..,..,..,4.022497858,..,..,..,..,..,723000,25000,4314000,1.827933856,10.50265985,23040000000,278250788,..,..,..,..,..,..,..,..,..,..,..,..,-2.518676043,5,1.415094376,0,4.245283127,0.2430844754,48.66883428,-1.311682105,6,8.095237732,3.809523821,16.19047546,0.2288815826,..,..,-1.877233982,9,1.90476191,0.4761904776,4.761904716,0.1722261608,..,..,59.1775,80,59.43333333,78.6375,22.81666667,55,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.568389416,9,7.246376991,1.449275374,12.56038666,0.1341600567
2021,YR2021,Albania,ALB,..,..,..,..,..,81.92013319,1529181608735,22.72288323,103488320000,-0.5771799684,9,31.90476227,21.4285717,45.23809433,0.1620545387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.207677069,7457470000,24.39829531,455436570000,9.391307773,42771450000,-0.03598502278,6,50.95238113,34.2857132,66.19047546,0.2585539222,18.9648891,104427630000,..,..,..,..,..,..,..,..,..,..,2.311968641,0.8398920739,3.786935773,7.865486076,6.50561491,35822300000,..,250,..,1.242988084,3.869985139,23072000000,222814540.1,4.771942648,89076600000,8.64284353,161333690000,..,..,-0.159586003,-2978950000,5.739117524,26138040000,0.8330611484,4587140000,0.1963719279,6,52.35848999,40.56603622,63.679245,0.2347100824,100.5342434,0.1758593917,7,58.57143021,46.19047546,70.47618866,0.2201669663,25.04694857,467544810000,-0.2807162702,10,42.8571434,32.38095093,52.38095093,0.1489652097,19.68846062,108411880000,85.78041667,100,68.63333333,87.24375,73.025,100,54.28120539,247216460000,18.09620685,337797140000,..,..,45.59420809,19.87280308,251058420000,13.5582784,22.10109002,74656850000,1.361102644,7494730000,0.08558896184,10,50.24154663,41.06280136,56.52173996,0.1267459095
2021,YR2021,Algeria,DZA,..,..,..,162000000,..,..,..,..,..,-0.6359614134,7,29.52380943,19.04761887,42.8571434,0.1786143184,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.6527457833,6,28.5714283,12.85714245,41.90476227,0.2470459044,..,..,..,..,..,..,..,..,..,..,..,..,1.573182343,0.7379827182,2.378069065,..,..,..,..,6600,..,5.570828785,15.02495609,1230000000000,9112461105,..,..,..,..,..,..,..,..,..,..,..,..,-0.9924571514,6,15.56603813,10.37735844,24.05660439,0.2347100824,..,-1.181962967,6,10,4.761904716,21.90476227,0.2233679891,..,..,-0.8330228329,9,22.38095284,13.33333302,31.4285717,0.1656959802,..,..,64.80416667,80,58.76666667,82.0125,53.24166667,50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.013778567,10,20.77294731,14.97584534,25.60386467,0.1216647997
2021,YR2021,American Samoa,ASM,..,..,..,..,..,..,..,..,..,1.279687047,1,88.57142639,70,96.66666412,0.4288490117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6387400627,1,72.38095093,46.66666794,90.95237732,0.4832091033,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.066840887,2,87.73584747,61.79245377,99.05660248,0.3367459774,..,0.5346130133,1,70.47618866,43.33333206,86.66666412,0.4872632921,..,..,1.138759971,1,85.23809814,60.47618866,99.52381134,0.4954385459,..,..,..,20,..,22.625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.980956018,1,78.74396515,49.75845337,100,0.5495660305
2021,YR2021,Andorra,AND,..,..,..,..,..,..,..,..,..,1.279687047,1,88.57142639,70,96.66666412,0.4288490117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74892807,1,97.14286041,80.47618866,100,0.4832091033,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.58125937,3,98.58490753,89.62264252,100,0.2824808657,..,1.359349608,1,89.52381134,71.42857361,99.52381134,0.4872632921,..,..,1.64205122,1,93.33333588,76.66666412,100,0.4954385459,..,..,..,60,..,38.65,..,15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.032499909,2,81.15942383,65.70048523,95.6521759,0.2450815588
2021,YR2021,Angola,AGO,..,..,..,..,..,..,..,..,..,-0.6494758129,10,29.04761887,19.52380943,40.47618866,0.160870254,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.12635994,8,12.38095284,6.190476418,24.76190567,0.226719141,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22000,..,1.300999928,6.679816568,614988000000,981451011.9,..,..,..,..,..,..,..,..,..,..,..,..,-0.7104807496,7,21.22641563,13.20754719,33.01886749,0.2162091881,97.57567719,-0.6700146794,8,27.1428566,12.85714245,39.52381134,0.2038553804,..,..,-0.9837536216,11,17.1428566,9.523809433,24.2857151,0.1574922353,..,..,60.45625,80,62.7,71.33125,48.25,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.859023571,13,24.1545887,20.28985596,29.95169067,0.1191816404
2021,YR2021,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,0.2318688631,2,60.95238113,48.09523773,74.76190186,0.2735307217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.1939009428,1,44.2857132,13.80952358,70.47618866,0.4832091033,..,..,..,..,..,..,..,..,..,..,..,..,17.16379084,10.26514879,24.71299229,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9496698976,4,82.54717255,61.320755,96.69811249,0.2740081847,..,0.3745060265,2,64.2857132,45.23809433,80.95237732,0.3600948751,..,..,0.3031505346,3,59.52381134,45.7142868,77.14286041,0.3265676498,..,..,49.5775,60,28.86666667,64.5625,54.45833333,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7297839522,2,69.56521606,57.97101593,85.02415466,0.2259397358
2021,YR2021,Argentina,ARG,..,..,..,77000000,..,..,..,10.48704811,1109811431121,-0.4225968421,12,37.61904907,27.61904716,49.52381134,0.1599542201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.660142808,354001612709,22.89679016,10582686564174,4.42197745,467964013517,-0.3905572593,8,37.1428566,23.33333397,51.42856979,0.2313035131,12.79291231,1127013717429,..,..,..,..,..,..,..,..,..,..,4.622678556,1.3472174,7.96347331,6.523674729,7.83661396,690380049003,..,710,..,0.6300553818,1.667720771,292006900000,3073433323,-1.38780794,-641432110576,2.984587424,1379448953728,..,..,-4.372395349,-2020881057776,4.714487169,498919400250,7.037307988,619963808186,0.0005300586345,7,47.64151001,33.01886749,58.01886749,0.2298123986,128.2092979,-0.6311727166,8,30,14.28571415,41.90476227,0.2067760974,18.07649875,8354792053144,-0.4779478908,12,34.2857132,23.80952454,45.7142868,0.1555096358,26.87311531,2367433532200,77.73791667,90,80.8,90.15625,67.73333333,60,73.85281254,7815611670283,11.50006697,5315225557337,16.97268309,902136389137,29.54341162,7.377070597,2602677899617,8.711004413,14.43797594,767410986997,15.04224835,1325172862536,0.6107770205,12,65.21739197,58.93719864,72.46376801,0.1294866204
2021,YR2021,Armenia,ARM,..,..,..,32000000,10,60.08035977,4200685256435,18.40959396,321384400990,0.04868464544,8,57.61904907,48.09523773,62.8571434,0.1821190715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.515313648,84839939026,24.9685295,1745744102850,11.92006314,208093799295,-0.2821974456,6,40,25.7142849,57.1428566,0.2585539222,6.905211581,114098977770,..,..,..,..,..,..,..,..,..,..,2.185617312,0.9123641636,3.74055361,10.35868801,10.94411311,180836184990,..,..,800,4.465144759,15.57616125,312193000000,619435471.7,4.02097224,281137444400,8.450723358,590855799690,..,..,-4.429751118,-309718355290,17.24572665,301066255965,0.2320151402,3833726166,-0.804041028,5,18.86792374,11.320755,31.13207626,0.2399696112,97.80257691,0.1318284422,6,57.1428566,43.33333206,68.57142639,0.2416157275,23.38782887,1635225026910,-0.1198384613,9,48.09523773,39.04761887,55.23809433,0.1578778327,..,..,85.4825,100,84.9,86.6375,65.875,90,42.06592824,734363461610,22.00100474,1538261365350,..,..,52.48153994,15.61239971,867184153472,35.24676376,37.86115675,582403546686,5.134469571,84839939026,0.05416079611,9,48.79227066,39.61352539,56.0386467,0.1323646754
2021,YR2021,Aruba,ABW,..,..,..,..,..,..,..,..,..,0.8009389043,2,78.57142639,62.8571434,89.04762268,0.3086694479,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.083876252,2,82.85713959,68.09523773,95.7142868,0.3622424603,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.431726694,3,97.16981506,83.49056244,100,0.2738464475,..,0.939555347,2,79.04762268,62.8571434,93.33333588,0.3791812062,..,..,1.246665835,3,86.19047546,81.42857361,91.42857361,0.2003005743,..,..,..,40,..,28.53125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.018155336,1,80.1932373,64.73429871,95.6521759,0.24982512
